"","Location","Price","Rooms","Car.Parks","Property.Type","Land.Type","Land.Size.Sq.ft","Extra_Rooms"
"41281","Segambut",9e+05,3,2,"Condominium (Intermediate)","Built-up ",1300,1
"41282","Segambut",640000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41283","Segambut",750000,2,2,"Condominium (Intermediate)","Built-up ",1250,0
"41284","Segambut",1200000,3,2,"Condominium (Corner)","Built-up ",2015,1
"41285","Segambut",1190000,3,2,"Condominium (Corner)","Built-up ",1788,1
"41286","Segambut",580000,2,1,"Serviced Residence","Built-up ",713,0
"41287","Segambut",1280000,3,2,"Condominium (Corner)","Built-up ",1800,1
"41288","Segambut",580000,2,1,"Serviced Residence","Built-up ",713,0
"41289","Segambut",890000,3,2,"Condominium (Corner)","Built-up ",1319,0
"41290","Segambut",9e+05,3,2,"Condominium (Corner)","Built-up ",1300,0
"41291","Segambut",580000,3,2,"Serviced Residence (Intermediate)","Built-up ",829,0
"41292","Segambut",580000,2,2,"Serviced Residence","Built-up ",717,0
"41293","Segambut",720000,4,2,"Serviced Residence (Corner)","Built-up ",1152,0
"41294","Segambut",740000,3,2,"Condominium (Intermediate)","Built-up ",1168,1
"41295","Segambut",6e+05,3,2,"Serviced Residence (Intermediate)","Built-up ",958,0
"41296","Segambut",580000,3,2,"Serviced Residence (Intermediate)","Built-up ",829,0
"41297","Segambut",730000,4,2,"Serviced Residence (Intermediate)","Built-up ",1206,0
"41298","Segambut",630000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41299","Segambut",2480000,5,2,"3-sty Terrace/Link House (Intermediate)","Land area ",2040,1
"41300","Segambut",580000,3,1,"Apartment (Intermediate)","Land area ",1200,0
"41301","Segambut",580000,3,1,"Condominium (Intermediate)","Built-up ",1205,0
"41302","Segambut",755000,3,2,"Condominium (Corner)","Built-up ",1893,0
"41303","Segambut",680000,3,2,"Condominium (Corner)","Built-up ",1643,1
"41304","Segambut",580000,3,1,"Condominium","Built-up ",1206,0
"41305","Segambut",580000,2,1,"Serviced Residence (Corner)","Built-up ",720,0
"41306","Segambut",680000,3,3,"Townhouse","Built-up ",2300,0
"41307","Segambut",1280000,5,2,"3-sty Terrace/Link House","Land area ",1200,0
"41308","Segambut",850000,3,1,"Condominium (Intermediate)","Built-up ",1361,0
"41309","Segambut",580000,3,1,"Apartment","Built-up ",998,0
"41310","Segambut",780000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41311","Segambut",830000,3,2,"Condominium (Corner)","Built-up ",1306,1
"41312","Segambut",730000,3,2,"Condominium (Corner)","Built-up ",1643,1
"41313","Segambut",750000,2,2,"Condominium","Built-up ",1168,0
"41314","Segambut",580000,3,2,"Apartment (Intermediate)","Built-up ",850,0
"41315","Segambut",7e+05,3,2,"Condominium (EndLot)","Built-up ",1577,1
"41316","Segambut",3380000,5,2,"Bungalow","Land area ",4843,1
"41317","Segambut",580000,3,1,"Apartment","Built-up ",1186,0
"41318","Segambut",580000,3,1,"Apartment (Corner)","Built-up ",1049,0
"41319","Segambut",750000,3,2,"Condominium (Intermediate)","Built-up ",1250,1
"41320","Segambut",580000,3,2,"Flat (Intermediate)","Built-up ",935,0
"41321","Segambut",580000,3,1,"Apartment (Corner)","Built-up ",910,0
"41322","Segambut",690000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41323","Segambut",1050000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1400,0
"41324","Segambut",580000,3,1,"2.5-sty Terrace/Link House (Intermediate)","Land area ",623,0
"41325","Segambut",580000,3,2,"2.5-sty Terrace/Link House","Land area ",630,0
"41326","Segambut",1050000,4,2,"2-sty Terrace/Link House","Land area ",1400,0
"41327","Segambut",580000,3,2,"2.5-sty Terrace/Link House","Land area ",630,0
"41328","Segambut",2e+06,5,4,"3-sty Terrace/Link House (Intermediate)","Land area ",2222,0
"41329","Segambut",2650000,5,2,"Semi-detached House","Land area ",3575,0
"41330","Segambut",2650000,4,3,"Semi-detached House (Intermediate)","Land area ",4090,1
"41331","Segambut",790000,3,3,"Condominium (Corner)","Built-up ",1643,1
"41332","Segambut",4200000,5,3,"Bungalow (Intermediate)","Land area ",4497,1
"41333","Segambut",3300000,5,3,"Bungalow (Intermediate)","Built-up ",4497,1
"41334","Segambut",4500000,6,3,"Bungalow (Intermediate)","Built-up ",5434,1
"41335","Segambut",1800000,5,4,"3-sty Terrace/Link House (Intermediate)","Land area ",2222,0
"41336","Segambut",1630000,5,4,"3-sty Terrace/Link House (Intermediate)","Land area ",1760,0
"41337","Segambut",660000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41338","Segambut",580000,1,1,"Apartment (Intermediate)","Built-up ",850,0
"41339","Segambut",7e+05,3,2,"Condominium","Land area ",1319,0
"41340","Segambut",580000,2,1,"Flat","Built-up ",790,0
"41341","Segambut",1050000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1400,0
"41342","Segambut",1050000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1400,0
"41343","Segambut",630000,3,2,"2-sty Terrace/Link House (Intermediate)","Land area ",880,0
"41344","Segambut",950000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1650,0
"41345","Segambut",580000,2,1,"Apartment (Intermediate)","Built-up ",850,0
"41346","Segambut",580000,2,1,"Apartment (Intermediate)","Built-up ",850,0
"41347","Segambut",998000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1600,0
"41348","Segambut",650000,3,1,"2.5-sty Terrace/Link House","Land area ",1400,0
"41349","Segambut",730000,3,2,"Condominium","Built-up ",1262,0
"41350","Segambut",755000,4,2,"Condominium","Built-up ",1250,0
"41351","Segambut",755000,3,2,"Condominium","Built-up ",1203,0
"41352","Segambut",740000,3,1,"Condominium","Built-up ",1168,0
"41353","Segambut",913000,3,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1500,0
"41354","Segambut",615000,3,2,"Condominium","Built-up ",1168,0
"41355","Segambut",580000,2,1,"Apartment","Built-up ",913,0
"41356","Segambut",605000,3,2,"Condominium","Built-up ",1168,0
"41357","Segambut",7e+05,4,2,"Condominium","Built-up ",1391,0
"41358","Segambut",580000,2,1,"Serviced Residence","Built-up ",720,0
"41359","Segambut",580000,2,1,"Serviced Residence","Built-up ",720,0
"41360","Segambut",3650000,6,2,"Bungalow (Intermediate)","Land area ",4556,0
"41361","Segambut",699000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41362","Segambut",630000,4,2,"Condominium (Intermediate)","Built-up ",1650,0
"41363","Segambut",1660000,4,2,"2-sty Terrace/Link House (Corner)","Land area ",2870,0
"41364","Segambut",648000,3,2,"Condominium (Intermediate)","Built-up ",1577,1
"41365","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",850,0
"41366","Segambut",830000,3,2,"Condominium","Built-up ",1306,0
"41367","Segambut",1160000,3,2,"Condominium (Corner)","Built-up ",1856,1
"41368","Segambut",645000,3,2,"Condominium","Built-up ",1577,1
"41369","Segambut",580000,3,2,"Apartment (Intermediate)","Built-up ",916,0
"41370","Segambut",580000,3,1,"2.5-sty Terrace/Link House (Intermediate)","Land area ",880,0
"41371","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1050,0
"41372","Segambut",580000,3,1,"2.5-sty Terrace/Link House (Intermediate)","Land area ",880,0
"41373","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1050,0
"41374","Segambut",660000,3,2,"2-sty Terrace/Link House (Intermediate)","Land area ",960,0
"41375","Segambut",780000,3,2,"2-sty Terrace/Link House (EndLot)","Land area ",1498,0
"41376","Segambut",580000,3,1,"Apartment (EndLot)","Built-up ",926,0
"41377","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1075,0
"41378","Segambut",580000,4,1,"2-sty Terrace/Link House (Intermediate)","Land area ",880,0
"41379","Segambut",1200000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",2640,0
"41380","Segambut",1150000,3,2,"Condominium (Intermediate)","Built-up ",1788,0
"41381","Segambut",890000,3,2,"Condominium","Built-up ",1300,1
"41382","Segambut",580000,3,2,"Apartment","Built-up ",913,0
"41383","Segambut",580000,3,1,"Apartment","Built-up ",1049,0
"41384","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1160,0
"41385","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1100,0
"41386","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",850,0
"41387","Segambut",635000,3,1,"Condominium (Intermediate)","Built-up ",1021,0
"41388","Segambut",580000,3,2,"Condominium","Built-up ",1168,0
"41389","Segambut",580000,2,1,"Serviced Residence (Corner)","Built-up ",720,0
"41390","Segambut",3300000,7,2,"Bungalow (Intermediate)","Land area ",4497,0
"41391","Segambut",3800000,7,2,"Bungalow","Land area ",4480,0
"41392","Segambut",590000,3,1,"Condominium","Built-up ",1168,0
"41393","Segambut",580000,3,2,"Condominium (Intermediate)","Built-up ",1124,0
"41394","Segambut",970000,3,2,"Condominium (Corner)","Built-up ",1316,0
"41395","Segambut",1250000,4,2,"2-sty Terrace/Link House (Corner)","Land area ",33906,0
"41396","Segambut",1870000,5,2,"Semi-detached House (Intermediate)","Land area ",3324,2
"41397","Segambut",580000,2,2,"Serviced Residence","Built-up ",829,1
"41398","Segambut",6e+05,2,1,"Serviced Residence (Corner)","Built-up ",720,0
"41399","Segambut",1147000,4,5,"Condominium","Built-up ",2482,1
"41400","Segambut",1928000,5,5,"3-sty Terrace/Link House","Built-up ",4136,1
"41401","Segambut",1700000,6,2,"4-sty Terrace/Link House","Built-up ",4865,1
"41402","Segambut",8e+05,4,2,"Condominium","Built-up ",1893,0
"41403","Segambut",580000,3,1,"Apartment","Built-up ",930,0
"41404","Segambut",1500000,5,2,"Bungalow (Intermediate)","Land area ",4791,0
"41405","Segambut",3800000,6,2,"Bungalow (Intermediate)","Land area ",4514,0
"41406","Segambut",3800000,6,2,"Bungalow (Intermediate)","Land area ",4514,0
"41407","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1165,0
"41408","Segambut",620000,3,2,"Condominium","Built-up ",1168,0
"41409","Segambut",580000,3,1,"Apartment (EndLot)","Built-up ",1186,0
"41410","Segambut",580000,3,2,"Apartment","Built-up ",1075,0
"41411","Segambut",875000,3,2,"Condominium (Intermediate)","Built-up ",1300,0
"41412","Segambut",580000,3,2,"Apartment (Intermediate)","Built-up ",1008,0
"41413","Segambut",658000,3,2,"Condominium","Built-up ",1215,0
"41414","Segambut",930000,3,2,"Condominium","Built-up ",1319,0
"41415","Segambut",1250000,3,2,"Condominium","Built-up ",1788,1
"41416","Segambut",1400000,3,2,"Condominium","Built-up ",1788,1
"41417","Segambut",650000,3,2,"Condominium (Corner)","Built-up ",1300,0
"41418","Segambut",1700000,3,2,"Semi-detached House (Corner)","Land area ",3200,1
"41419","Segambut",580000,2,1,"Apartment (Intermediate)","Built-up ",850,0
"41420","Segambut",580000,2,1,"Apartment (Intermediate)","Built-up ",850,0
"41421","Segambut",1500000,5,2,"Semi-detached House","Land area ",3600,0
"41422","Segambut",699000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41423","Segambut",580000,3,1,"Apartment (Intermediate)","Land area ",1000,0
"41424","Segambut",580000,3,1,"Apartment (Corner)","Land area ",910,0
"41425","Segambut",580000,3,1,"Apartment (Intermediate)","Land area ",850,0
"41426","Segambut",580000,3,1,"Apartment (EndLot)","Built-up ",950,0
"41427","Segambut",630000,3,2,"2-sty Terrace/Link House","Land area ",880,0
"41428","Segambut",1050000,4,2,"2-sty Terrace/Link House (Intermediate)","Land area ",1400,0
"41429","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1130,0
"41430","Segambut",648000,3,2,"Condominium (Intermediate)","Built-up ",1577,1
"41431","Segambut",580000,3,2,"1-sty Terrace/Link House","Land area ",1470,0
"41432","Segambut",618000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41433","Segambut",1630000,5,2,"3-sty Terrace/Link House (Intermediate)","Land area ",1760,0
"41434","Segambut",580000,3,2,"Apartment","Built-up ",913,0
"41435","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",850,0
"41436","Segambut",628000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41437","Segambut",580000,3,1,"Apartment","Built-up ",1165,0
"41438","Segambut",1630000,5,6,"3-sty Terrace/Link House","Land area ",1870,0
"41439","Segambut",2500000,5,2,"Semi-detached House","Built-up ",3800,1
"41440","Segambut",2100000,5,3,"Semi-detached House","Built-up ",3575,1
"41441","Segambut",1750000,6,2,"3.5-sty Terrace/Link House (Intermediate)","Built-up ",4029,1
"41442","Segambut",2250000,5,2,"3-sty Terrace/Link House (Intermediate)","Built-up ",4068,1
"41443","Segambut",580000,3,1,"3-sty Terrace/Link House (Intermediate)","Built-up ",1522,0
"41444","Segambut",2200000,5,2,"3-sty Terrace/Link House (Intermediate)","Built-up ",4068,1
"41445","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",918,0
"41446","Segambut",6e+05,3,2,"Condominium","Built-up ",1168,0
"41447","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",995,0
"41448","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",995,0
"41449","Segambut",580000,3,2,"Apartment (Corner)","Built-up ",1130,0
"41450","Segambut",7e+05,3,2,"Condominium","Built-up ",1319,0
"41451","Segambut",1500000,4,2,"2-sty Terrace/Link House","Land area ",2400,1
"41452","Segambut",1250000,4,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",2100,1
"41453","Segambut",1150000,4,2,"2.5-sty Terrace/Link House (Intermediate)","Land area ",2100,1
"41454","Segambut",580000,3,2,"2-sty Terrace/Link House (Intermediate)","Built-up ",880,0
"41455","Segambut",1030000,5,2,"3-sty Terrace/Link House","Land area ",1220,0
"41456","Segambut",680000,3,2,"Condominium (Corner)","Built-up ",1300,0
"41457","Segambut",780000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41458","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",916,0
"41459","Segambut",650000,3,2,"Condominium","Built-up ",1168,0
"41460","Segambut",580000,3,2,"2.5-sty Terrace/Link House","Land area ",630,0
"41461","Segambut",580000,3,1,"Apartment","Built-up ",1049,0
"41462","Segambut",3900000,7,3,"Bungalow (Corner)","Land area ",4500,0
"41463","Segambut",3900000,7,3,"Bungalow","Land area ",4480,0
"41464","Segambut",3800000,9,2,"Bungalow (Corner)","Land area ",4692,0
"41465","Segambut",580000,3,2,"Serviced Residence","Built-up ",829,0
"41466","Segambut",580000,3,2,"Serviced Residence","Built-up ",829,0
"41467","Segambut",899000,4,2,"Semi-detached House","Land area ",4860,0
"41468","Segambut",7e+05,3,2,"Condominium (Intermediate)","Built-up ",1319,0
"41469","Segambut",580000,3,2,"Flat","Built-up ",935,0
"41470","Segambut",680000,4,2,"Condominium","Built-up ",1600,0
"41471","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1143,0
"41472","Segambut",990000,4,2,"2-sty Terrace/Link House (Corner)","Land area ",2933,0
"41473","Segambut",850000,5,4,"1-sty Terrace/Link House (Corner)","Land area ",2781,0
"41474","Segambut",580000,3,1,"Condominium (Corner)","Built-up ",1380,1
"41475","Segambut",738000,3,2,"Condominium (Corner)","Built-up ",1300,1
"41476","Segambut",3300000,4,4,"Semi-detached House (Intermediate)","Land area ",3175,1
"41477","Segambut",2390000,4,4,"Semi-detached House (Intermediate)","Land area ",3162,1
"41478","Segambut",2200000,4,4,"Semi-detached House (Intermediate)","Land area ",3162,1
"41479","Segambut",2650000,4,4,"Semi-detached House (Corner)","Land area ",4650,1
"41480","Segambut",1850000,4,2,"Semi-detached House (Intermediate)","Land area ",3324,2
"41481","Segambut",580000,3,2,"Apartment","Built-up ",913,0
"41482","Segambut",2500000,5,3,"Semi-detached House","Land area ",3600,0
"41483","Segambut",730000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41484","Segambut",580000,3,1,"Apartment","Built-up ",913,0
"41485","Segambut",1350000,3,2,"Condominium (Corner)","Built-up ",1856,1
"41486","Segambut",730000,3,2,"Condominium","Built-up ",1262,1
"41487","Segambut",1400000,3,2,"Condominium (Intermediate)","Built-up ",1856,1
"41488","Segambut",9e+05,3,2,"Condominium (Intermediate)","Built-up ",1319,0
"41489","Segambut",730000,3,2,"Condominium (Intermediate)","Built-up ",1250,1
"41490","Segambut",720000,3,1,"Condominium (Duplex)","Built-up ",1600,1
"41491","Segambut",8e+05,3,2,"Condominium (Intermediate)","Built-up ",1391,0
"41492","Segambut",795000,3,2,"Condominium (Intermediate)","Built-up ",1893,1
"41493","Segambut",615000,3,2,"Condominium (Intermediate)","Built-up ",1021,0
"41494","Segambut",890000,3,2,"Condominium","Built-up ",1319,1
"41495","Segambut",1280000,3,2,"Condominium","Built-up ",1796,1
"41496","Segambut",1380000,3,2,"Condominium","Built-up ",1856,1
"41497","Segambut",9e+05,3,2,"Condominium (Corner)","Built-up ",1300,0
"41498","Segambut",580000,3,1,"Condominium","Built-up ",1168,0
"41499","Segambut",620000,3,2,"Condominium","Built-up ",1168,0
"41500","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",918,0
"41501","Segambut",580000,3,1,"Flat (Intermediate)","Built-up ",935,0
"41502","Segambut",7e+05,4,2,"Condominium","Built-up ",1298,0
"41503","Segambut",930000,3,2,"Condominium (Corner)","Built-up ",1300,0
"41504","Segambut",950000,3,2,"Condominium (Corner)","Built-up ",1319,0
"41505","Segambut",580000,3,1,"Apartment (Corner)","Built-up ",910,0
"41506","Segambut",1100000,3,9,"2-sty Terrace/Link House (Corner)","Land area ",2870,0
"41507","Segambut",620000,3,2,"Condominium","Built-up ",1168,0
"41508","Segambut",1050000,4,4,"2-sty Terrace/Link House (Intermediate)","Land area ",1400,0
"41509","Segambut",580000,3,2,"Apartment (Corner)","Built-up ",1070,0
"41510","Segambut",580000,3,1,"Apartment (Corner)","Built-up ",1260,0
"41511","Segambut",3990000,6,3,"Bungalow","Built-up ",5343,1
"41512","Segambut",580000,3,1,"Apartment","Built-up ",1200,0
"41513","Segambut",630000,2,2,"Condominium","Built-up ",1168,0
"41514","Segambut",4e+06,3,2,"3-sty Terrace/Link House","Built-up ",3740,1
"41515","Segambut",1900000,4,3,"Semi-detached House","Land area ",3800,0
"41516","Segambut",777000,1,2,"Residential Land (Intermediate)","Land area ",4530,0
"41517","Segambut",630000,3,2,"2-sty Terrace/Link House (Intermediate)","Land area ",880,0
"41518","Segambut",721000,3,2,"Condominium (Corner)","Built-up ",1643,1
"41519","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",918,0
"41520","Segambut",580000,2,1,"Serviced Residence (Intermediate)","Built-up ",742,0
"41521","Segambut",580000,3,2,"Flat (Intermediate)","Built-up ",902,0
"41522","Segambut",580000,3,1,"Apartment (Intermediate)","Land area ",850,0
"41523","Segambut",1100000,5,2,"Condominium (Corner)","Built-up ",2573,2
"41524","Segambut",580000,2,1,"Serviced Residence","Built-up ",829,1
"41525","Segambut",780000,3,2,"Condominium (Corner)","Land area ",1300,0
"41526","Segambut",750000,3,2,"Condominium (Intermediate)","Built-up ",1155,0
"41527","Segambut",580000,3,2,"Apartment (Intermediate)","Built-up ",995,0
"41528","Segambut",599999,2,1,"Serviced Residence (Corner)","Built-up ",720,0
"41529","Segambut",860000,3,2,"Condominium","Built-up ",1893,1
"41530","Segambut",850000,3,2,"Condominium","Built-up ",1893,1
"41531","Segambut",780000,3,1,"Condominium (Intermediate)","Land area ",1250,1
"41532","Segambut",1350000,1,2,"Residential Land (Intermediate)","Land area ",9955,0
"41533","Segambut",2500000,5,2,"Semi-detached House","Built-up ",3719,0
"41534","Segambut",8e+05,4,2,"Condominium","Built-up ",1262,0
"41535","Segambut",580000,3,1,"Apartment (Intermediate)","Built-up ",1007,0
"41536","Segambut",580000,3,2,"Condominium (Intermediate)","Built-up ",1381,1
"41537","Segambut",636000,3,1,"Condominium (Intermediate)","Built-up ",1381,1
"41538","Segambut",719000,3,2,"Condominium (Corner)","Built-up ",1577,1
"41539","Segambut",3380000,5,4,"Semi-detached House (Corner)","Land area ",4843,1
"41540","Segambut",580000,3,1,"Condominium (Intermediate)","Built-up ",1202,0
